AGE;ANCSTRY1;ANCSTRY2;HISPANIC;INDUSTRY;LANG1;LANG2;OCCUP;POB;RACE;RPINCOME;SEX
44;022;999;000;010;1;625;473;017;001;070000;0
03;032;999;000;000;0;000;000;017;001;000000;0
20;032;999;000;621;2;000;885;019;001;002473;0
13;032;999;000;000;2;000;000;017;001;000000;0
06;022;999;000;000;2;000;000;017;001;000000;0
73;032;022;000;850;2;000;319;017;001;009134;1
22;032;999;000;171;2;000;195;017;001;003000;0
42;089;022;000;812;2;000;308;017;001;019400;1
43;022;050;000;172;2;000;013;026;001;034024;0
19;900;999;000;722;2;000;453;029;002;001040;0
39;706;999;000;850;1;708;154;207;006;008000;0
41;032;022;000;282;2;000;389;017;001;034123;0
03;032;091;000;000;0;000;000;017;001;000000;1
68;940;999;000;641;2;000;443;017;001;009700;1
32;032;999;000;191;2;000;022;017;001;027000;0
14;032;050;000;000;2;000;000;017;001;000000;1
04;999;999;000;000;0;000;000;017;001;000000;0
18;082;999;000;641;2;000;435;017;001;004000;1
63;082;999;000;641;2;000;017;027;001;003900;1
31;939;999;000;711;2;000;253;017;001;025000;0
18;050;022;000;601;2;000;276;017;001;000536;1
13;050;022;000;000;2;000;000;017;001;000000;0
19;022;999;000;832;2;000;447;017;001;004135;1
65;022;999;000;000;2;000;000;017;001;026511;1
51;088;022;000;760;2;000;668;006;001;000427;1
47;050;032;000;842;2;000;157;017;001;033300;1
06;051;032;000;000;2;000;000;017;001;000000;0
11;032;051;000;000;2;000;000;017;001;000000;1
63;022;026;000;010;2;000;479;017;001;012660;0
19;082;032;000;641;2;000;804;017;001;001800;0
44;032;920;000;271;2;000;856;018;001;040000;0
15;050;999;000;000;2;000;000;017;001;000400;0
26;939;999;000;411;2;000;356;018;001;011000;0
26;999;999;000;691;2;000;243;017;001;009000;1
28;900;999;000;832;2;000;447;017;002;018000;1
12;032;022;000;000;2;000;000;017;001;000000;1
57;051;999;000;812;2;000;095;017;001;032701;1
53;045;142;000;190;2;000;259;017;001;051138;0
15;026;999;000;000;1;620;000;017;001;000000;0
15;939;999;000;000;2;000;000;017;001;000000;0
22;900;999;000;242;2;000;779;017;002;006580;1
80;935;032;000;000;2;000;000;017;001;005652;1
38;900;999;000;000;2;000;000;017;002;000000;0
32;032;935;000;772;2;000;458;017;001;023400;1
36;022;032;000;601;2;000;243;017;001;012500;1
40;032;999;000;391;2;000;889;017;001;040000;0
05;996;999;000;000;2;000;000;017;001;000000;0
51;022;050;000;682;2;000;243;017;001;004700;1
32;032;999;000;000;2;000;000;017;001;000000;1
09;900;999;000;000;2;000;000;039;002;000000;1
19;142;050;000;601;2;000;877;017;001;012000;0
10;920;999;000;000;2;000;000;037;001;000000;1
27;900;999;000;881;2;000;021;028;002;028458;1
44;022;077;000;172;2;000;736;055;001;000200;1
49;142;032;000;300;2;000;628;017;001;051175;0
04;032;999;000;000;0;000;000;017;001;000000;0
26;089;999;000;871;2;000;308;017;001;021010;0
45;032;999;000;842;2;000;157;017;001;040000;1
71;051;999;000;000;2;000;000;017;001;000000;1
25;939;999;000;831;2;000;804;017;002;009413;0
70;900;999;000;000;2;000;000;022;002;006124;0
18;022;999;000;542;2;000;276;017;001;001132;1
09;021;050;000;000;2;000;000;017;001;000000;1
64;999;999;000;000;2;000;000;055;001;003600;1
14;210;999;001;000;1;625;000;017;037;000000;1
33;032;999;199;421;2;000;463;017;001;021600;1
50;021;999;000;000;2;000;000;017;001;012038;0
36;088;999;000;180;2;000;057;140;001;046500;0
42;051;032;000;880;2;000;313;017;001;005500;1
07;900;999;000;000;2;000;000;017;002;000000;0
17;032;050;000;010;2;000;479;017;001;004998;0
52;153;022;000;471;2;000;337;017;001;001195;1
46;032;020;000;060;2;000;575;017;001;018000;0
07;999;999;000;000;2;000;000;017;001;000000;1
10;999;999;000;000;2;000;000;017;001;000000;1
88;142;999;000;000;2;000;000;017;001;004440;1
03;999;999;001;000;0;000;000;018;001;000000;0
21;210;999;001;641;1;625;443;315;001;012000;0
42;900;999;000;740;1;625;426;017;002;006000;1
38;050;999;000;901;2;000;447;017;001;006300;1
46;261;999;002;391;1;625;785;072;037;016000;1
33;210;999;001;060;1;625;579;315;037;010780;0
56;435;999;000;850;1;778;436;243;001;011500;0
20;999;999;002;060;2;000;313;017;001;000000;1
08;032;999;000;000;2;000;000;017;001;000000;1
03;999;999;000;000;0;000;000;213;001;000000;0
13;750;999;000;000;1;724;000;217;011;000000;1
20;999;999;000;762;1;616;469;051;001;005000;1
13;171;176;000;000;2;000;000;017;001;000000;1
85;003;999;000;000;2;000;000;102;001;004300;1
52;032;999;000;610;2;000;687;111;001;026000;0
30;776;999;000;000;1;720;000;239;016;000000;1
63;998;999;000;691;2;000;274;017;001;011200;0
74;032;999;000;000;2;000;000;017;001;000000;1
42;022;999;000;000;2;000;000;036;001;015000;1
25;032;148;000;710;2;000;379;015;001;022000;0
42;142;999;000;212;2;000;022;017;001;040000;0
26;089;050;000;910;2;000;418;017;001;022000;0
57;032;050;000;910;2;000;413;017;001;068000;0
32;142;999;000;060;1;645;579;128;001;011000;0
37;210;999;001;000;1;625;000;315;001;000000;1
14;939;999;000;000;2;000;000;017;308;000000;0
29;142;088;000;741;2;000;774;017;001;016000;0
21;720;999;000;751;1;742;689;006;008;010000;0
55;261;999;002;221;1;625;745;072;037;005325;1
81;142;999;000;000;2;000;000;128;001;010800;1
34;261;999;002;421;1;625;889;072;037;000800;0
04;210;999;001;000;0;000;000;006;037;000000;1
78;115;999;000;882;1;680;027;182;001;024023;0
04;999;999;000;000;0;000;000;017;001;000000;1
14;261;999;002;000;1;625;000;017;037;000000;0
29;142;999;000;331;2;000;363;017;001;025025;0
10;261;999;002;000;2;000;000;034;037;000000;1
47;261;999;002;000;1;625;000;072;001;000000;1
09;999;999;000;000;1;645;000;128;002;000000;0
17;261;999;002;641;1;625;436;017;001;001000;0
31;210;999;001;900;1;625;037;017;001;030000;0
16;999;999;001;000;1;625;000;315;037;000000;0
03;210;999;001;000;0;000;000;017;037;000000;1
43;142;051;000;000;2;000;000;017;001;000000;1
66;050;999;000;910;2;000;417;017;001;042326;0
35;051;999;000;711;2;000;022;017;001;050000;1
60;051;999;000;392;1;619;777;017;001;022000;1
65;142;999;000;000;1;645;000;017;001;003612;1
35;720;999;000;641;1;742;436;231;008;010710;1
02;142;999;000;000;0;000;000;017;001;000000;1
03;142;999;000;000;0;000;000;017;001;000000;1
01;142;999;000;000;0;000;000;017;001;000000;0
38;032;142;000;530;2;000;385;017;001;010328;1
16;045;999;000;651;1;637;276;017;001;000700;1
03;210;999;001;000;0;000;000;315;001;000000;1
38;795;999;199;711;2;000;375;017;024;003200;0
68;900;999;000;000;2;000;000;028;002;004680;1
51;900;999;000;711;2;000;364;028;002;022000;0
35;999;999;000;512;2;000;373;022;002;016500;0
60;051;999;000;901;2;000;789;017;001;029000;0
38;032;148;000;831;2;000;023;017;001;023263;1
07;210;999;001;000;1;625;000;315;037;000000;0
31;596;999;000;842;2;000;156;017;002;006000;0
60;900;999;000;000;2;000;000;001;002;003972;1
10;900;999;000;000;2;000;000;017;002;000000;0
04;900;999;000;000;0;000;000;017;002;000000;0
09;900;999;199;000;2;000;000;017;002;000000;1
16;999;999;000;000;2;000;000;017;002;000250;1
18;900;999;199;641;2;000;276;017;002;000948;1
54;900;999;000;000;2;000;000;028;002;000000;0
04;900;999;000;000;0;000;000;017;002;000000;1
53;111;999;000;172;2;000;183;017;001;010000;1
52;142;148;000;841;2;000;178;017;001;159369;0
31;032;999;000;151;2;000;744;036;001;010750;1
49;999;999;000;010;2;000;479;017;001;025000;0
65;032;022;000;812;2;000;084;017;001;073000;0
11;999;999;290;000;1;625;000;555;037;000000;1
08;290;999;290;000;2;000;000;017;037;000000;0
17;210;999;001;621;2;000;885;006;001;002100;0
26;999;999;002;212;2;000;364;017;002;000000;0
18;210;999;210;000;1;625;000;315;037;000000;1
14;210;999;001;000;1;625;000;017;037;000000;1
26;999;999;001;000;1;625;000;555;037;000000;1
21;210;999;001;162;1;625;785;315;037;010000;0
21;999;999;000;621;2;000;885;017;001;004740;0
07;416;999;000;000;2;000;000;017;002;000000;0
21;706;999;000;860;1;708;059;017;006;006100;0
28;782;999;000;000;1;708;000;238;006;000000;1
34;142;050;000;772;2;000;458;017;001;001500;1
60;142;999;000;000;2;000;000;017;001;009326;1
23;210;999;001;530;2;000;385;017;037;004755;1
35;210;999;001;392;1;625;706;315;037;005000;0
41;129;999;000;550;2;000;337;017;001;018000;1
35;210;999;001;212;1;625;719;017;037;019600;0
17;900;999;000;000;2;000;000;017;002;002892;1
37;222;999;222;270;1;625;888;313;037;016000;0
43;237;999;237;762;1;625;444;385;001;012168;1
13;900;999;000;000;2;000;000;017;002;000000;0
19;050;051;000;440;1;639;313;017;001;006520;1
75;176;999;000;000;2;000;000;017;001;010025;1
62;142;999;000;000;1;645;000;017;001;012000;1
53;050;032;000;000;2;000;000;017;001;000000;1
32;142;999;000;511;2;000;453;017;001;023000;0
02;051;050;000;000;0;000;000;017;001;000000;1
30;088;032;000;740;2;000;415;047;001;023000;1
46;900;999;000;842;2;000;156;028;002;035000;1
41;900;999;000;910;2;000;359;017;002;033000;1
45;032;999;000;391;2;000;785;017;001;004000;1
72;900;999;000;771;2;000;748;005;002;009000;1
43;999;999;000;641;2;000;438;017;002;002277;0
08;900;290;000;000;2;000;000;017;002;000000;0
47;900;999;000;000;2;000;000;028;002;000368;1
33;900;999;000;000;2;000;000;017;002;000000;0
23;900;999;000;832;2;000;097;017;002;013000;0
10;900;999;000;000;2;000;000;017;002;000000;1
29;900;999;000;000;2;000;000;017;002;003000;1
41;900;999;000;401;2;000;808;022;002;033500;0
35;900;999;000;060;2;000;577;028;002;016000;0
17;900;999;000;000;2;000;000;017;002;000000;0
14;900;999;000;000;1;620;000;017;002;000000;1
34;900;999;000;000;2;000;000;017;002;000000;0
79;900;999;000;000;2;000;000;013;002;008000;1
27;900;999;000;712;2;000;254;017;002;003000;0
40;900;999;000;000;2;000;000;017;002;000154;0
64;900;999;000;901;2;000;453;001;002;025200;1
25;900;999;000;000;2;000;000;028;002;000000;1
53;900;999;000;000;2;000;000;017;002;005348;1
13;900;999;000;000;2;000;000;017;002;000000;1
11;900;999;000;000;2;000;000;017;002;000000;1
14;900;999;000;000;2;000;000;017;002;000000;0
53;900;999;000;721;2;000;022;025;002;080000;0
11;900;999;000;000;2;000;000;017;002;000000;0
77;900;999;000;000;2;000;000;022;002;004265;0
89;900;999;000;000;2;000;000;017;002;009612;1
10;900;999;000;000;2;000;000;017;002;000000;1
52;900;920;000;820;2;000;445;021;002;021844;1
13;900;999;000;000;2;000;000;017;002;000000;0
32;900;999;000;740;2;000;257;017;002;046200;1
47;900;999;199;623;2;000;888;001;002;008000;1
01;900;999;000;000;0;000;000;017;002;000000;1
38;900;999;000;842;2;000;156;028;002;010000;1
02;900;999;000;000;0;000;000;017;002;000000;1
45;900;999;000;832;2;000;022;017;002;009800;1
10;999;999;002;000;1;625;000;072;001;000000;0
28;210;999;290;351;1;625;779;315;037;014900;0
22;152;999;000;712;1;649;023;147;001;017500;1
47;900;999;000;000;2;000;000;017;002;000000;1
08;999;999;000;000;1;625;000;017;002;000000;1
08;900;999;000;000;2;000;000;017;002;000000;0
25;900;999;000;060;2;000;579;017;002;002400;0
02;900;999;000;000;0;000;000;017;002;000000;0
53;750;999;000;000;1;724;000;217;011;000000;1
53;129;999;000;710;2;000;022;017;001;044301;1
84;032;999;000;710;2;000;022;029;001;096725;0
72;720;999;000;000;1;742;000;231;008;000000;1
64;050;999;000;000;2;000;000;017;001;026308;1
16;720;999;000;000;1;742;000;017;008;000000;1
13;999;999;000;000;2;000;000;017;001;000000;1
66;939;999;000;242;2;000;022;017;001;065000;0
53;045;999;000;000;1;637;000;116;001;000000;1
75;051;999;000;000;1;619;000;120;001;000000;0
51;900;999;000;351;2;000;785;047;002;032000;1
33;021;999;000;880;2;000;176;034;001;014665;0
65;050;999;000;741;2;000;313;017;001;021065;1
64;900;999;000;870;2;000;436;022;002;015749;0
46;144;999;000;410;1;631;804;132;001;127000;0
38;142;999;000;710;2;000;025;017;001;065500;1
14;051;234;234;000;2;000;000;017;001;000000;0
55;615;999;000;161;1;663;022;229;010;164000;0
38;148;999;000;882;2;000;043;017;001;047000;0
25;050;999;199;391;1;607;647;017;001;023400;1
33;032;999;000;741;2;000;774;017;001;013000;0
43;142;999;000;722;1;645;449;128;001;010000;1
32;302;999;310;400;1;625;356;310;001;014000;1
72;089;999;000;000;2;000;000;017;001;033400;0
23;142;999;000;882;2;000;185;017;001;010000;1
78;142;999;000;000;2;000;000;042;001;014964;1
67;032;999;000;300;2;000;389;017;001;020900;1
67;050;089;000;000;2;000;000;017;001;004703;1
29;032;999;000;711;2;000;024;017;001;000000;1
50;051;999;000;591;2;000;276;017;001;013800;1
36;210;999;001;351;1;625;796;315;037;010000;1
36;999;999;000;282;2;000;059;017;001;035738;0
09;142;051;000;000;2;000;000;017;001;000000;0
29;022;032;000;831;2;000;095;035;001;004480;1
01;091;032;000;000;0;000;000;017;001;000000;0
59;142;999;000;702;2;000;389;017;001;016950;0
81;082;032;000;000;2;000;000;017;001;012971;1
52;032;050;000;580;2;000;243;017;001;027000;0
36;050;999;000;831;2;000;206;017;001;010000;1
78;129;999;000;641;2;000;435;017;001;005040;1
64;114;999;000;171;1;642;637;017;001;036000;0
01;032;109;000;000;0;000;000;017;001;000000;1
34;142;999;000;840;1;645;678;128;001;000000;0
33;032;045;000;641;2;000;458;017;001;015200;1
42;045;999;000;000;2;000;000;017;001;016500;1
19;026;032;000;712;2;000;379;017;001;005200;1
29;088;082;000;591;2;000;243;017;001;014030;1
22;051;050;000;831;2;000;208;017;001;015000;1
38;148;999;000;342;2;000;022;051;001;093500;0
61;077;999;000;000;2;000;000;017;001;000200;1
01;931;999;000;000;0;000;000;017;001;000000;1
33;939;999;000;410;2;000;804;017;001;021000;0
59;051;999;000;000;2;000;000;017;001;000000;1
50;032;999;000;812;1;607;315;017;001;018000;1
14;050;051;000;000;2;000;000;017;001;000000;1
08;142;111;000;000;2;000;000;017;001;000000;0
48;032;050;000;060;2;000;379;021;001;006000;1
19;022;999;000;392;2;000;356;139;001;012000;1
33;142;999;000;000;2;000;000;026;001;000000;1
03;032;082;000;000;0;000;000;017;001;000000;0
21;032;920;000;621;2;000;885;017;001;025000;0
05;022;032;000;000;2;000;000;017;001;000000;0
10;032;050;000;000;2;000;000;017;001;000000;1
31;051;999;000;000;2;000;000;017;001;003300;1
14;142;051;000;000;2;000;000;017;001;000000;1
10;032;050;000;000;2;000;000;017;001;000000;0
50;051;999;000;842;1;619;365;120;001;000000;1
19;051;999;000;152;2;000;744;017;001;007427;0
65;051;999;000;000;2;000;000;017;001;009737;1
71;050;999;000;000;2;000;000;017;001;026285;1
08;050;089;000;000;2;000;000;017;001;000000;0
09;148;144;000;000;2;000;000;017;001;000000;1
25;210;051;001;182;1;625;364;017;037;019000;0
09;900;999;000;000;2;000;000;017;002;000000;0
33;152;109;000;841;2;000;178;042;001;129869;0
40;900;999;000;831;2;000;084;024;002;079000;0
63;111;999;000;612;2;000;339;017;001;018200;1
26;210;999;001;000;1;625;000;315;001;000000;1
09;032;051;000;000;2;000;000;017;001;000000;0
49;142;999;000;712;2;000;453;128;001;016614;1
10;032;051;000;000;2;000;000;017;001;000000;1
02;051;142;000;000;0;000;000;017;001;000000;0
73;050;999;000;000;2;000;000;042;001;014400;1
40;154;999;000;700;1;652;453;147;001;007048;1
26;026;999;000;791;2;000;319;017;001;007200;1
81;032;999;199;000;2;000;000;017;001;003466;1
61;026;999;199;510;2;000;243;109;001;029400;1
32;051;142;000;060;2;000;585;017;001;049200;0
34;900;999;000;612;2;000;263;017;002;030000;0
65;022;999;000;711;2;000;448;017;001;030138;0
70;900;999;000;000;2;000;000;028;002;007896;0
10;900;999;000;000;2;000;000;017;002;000000;1
28;142;999;000;842;2;000;156;017;001;016000;1
68;142;999;000;000;2;000;000;017;001;003815;1
59;022;999;000;000;2;000;000;139;001;000000;1
29;920;999;000;390;1;703;796;210;010;014000;0
45;032;142;000;410;2;000;804;017;001;056544;0
19;720;999;000;610;2;000;687;036;008;002770;0
45;082;050;000;701;2;000;303;017;001;035281;1
67;111;999;000;000;2;000;000;017;001;016567;1
42;050;129;000;842;2;000;156;017;001;033000;1
44;142;999;000;910;2;000;418;110;001;003200;0
29;111;999;000;000;1;642;000;105;001;000000;1
28;050;142;000;682;2;000;235;017;001;014000;1
41;142;051;000;882;2;000;043;017;001;086500;0
04;050;171;000;000;0;000;000;017;001;000000;0
41;022;032;000;922;2;000;096;017;001;058064;0
78;142;999;000;000;1;645;000;128;001;007618;1
56;142;999;000;000;2;000;000;055;001;000000;1
01;022;032;000;000;0;000;000;017;001;000000;1
67;142;032;000;621;2;000;276;017;001;008450;1
51;051;999;000;000;2;000;000;017;001;000000;1
09;050;051;000;000;2;000;000;017;001;000000;1
03;032;051;000;000;0;000;000;017;001;000000;1
18;142;032;000;601;2;000;303;017;001;010500;0
51;142;999;000;521;2;000;243;017;001;053000;0
32;111;999;000;530;2;000;549;017;001;025000;0
64;900;999;000;832;2;000;748;047;002;006630;1
90;999;999;000;000;2;000;000;040;001;005400;1
16;050;032;000;641;2;000;438;017;001;003300;0
54;051;999;000;352;2;000;779;017;001;038060;0
06;050;999;000;000;2;000;000;017;001;000000;0
16;142;999;000;641;2;000;436;017;001;005000;0
39;050;999;000;840;2;000;447;039;001;009000;1
50;999;999;000;000;2;000;000;047;001;017800;0
39;021;032;000;842;2;000;387;017;001;003000;1
42;051;171;000;172;2;000;022;017;001;108400;0
55;999;999;000;000;2;000;000;026;001;000000;1
59;050;999;000;641;2;000;435;301;001;008000;1
53;142;999;000;432;1;645;318;017;001;010000;1
32;032;142;000;581;2;000;243;017;001;028159;0
81;142;032;000;000;2;000;000;017;001;000500;1
41;032;050;000;451;2;000;699;017;001;044000;0
00;111;142;000;000;0;000;000;017;001;000000;1
01;045;142;000;000;0;000;000;017;001;000000;0
54;750;999;000;771;1;724;022;217;011;030765;0
52;142;032;000;831;2;000;095;017;001;035000;1
16;920;051;000;000;2;000;000;017;001;000000;0
05;900;999;000;000;2;000;000;017;002;000000;0
49;022;999;000;000;2;000;000;008;001;007879;0
06;900;999;000;000;2;000;000;034;002;000000;1
11;900;999;000;000;2;000;000;017;002;000000;0
09;051;142;000;000;2;000;000;017;001;000000;0
61;021;999;000;172;2;000;319;026;001;022000;1
39;935;999;000;000;2;000;000;018;001;000000;1
43;032;142;000;612;2;000;505;036;001;030185;0
48;021;999;000;410;2;000;889;017;001;000600;1
60;051;999;000;400;1;619;453;120;001;026649;0
34;032;051;000;841;2;000;313;017;001;037384;1
31;999;999;000;172;2;000;737;017;001;045000;0
42;210;999;001;700;1;625;376;315;001;025500;1
40;051;999;000;400;2;000;804;017;001;040900;0
56;032;022;000;842;2;000;313;026;001;021737;1
08;050;200;200;000;2;000;000;017;001;000000;0
60;032;021;000;000;2;000;000;017;001;-01212;1
15;026;142;000;000;2;000;000;017;001;000000;0
34;900;999;000;820;2;000;445;017;002;007500;1
39;900;999;199;400;2;000;689;017;002;030000;0
28;051;999;000;642;2;000;308;018;001;020000;1
12;900;999;000;000;2;000;000;017;002;000000;1
57;032;999;000;831;2;000;783;017;001;031000;0
44;142;999;000;060;2;000;022;017;001;046752;0
32;089;050;199;711;2;000;313;017;001;000000;1
21;022;050;000;641;2;000;435;017;001;003588;0
33;900;999;000;341;2;000;055;018;002;045012;0
44;051;142;000;842;2;000;319;017;001;000300;1
20;045;999;000;000;1;637;000;017;001;000000;0
02;900;999;000;000;0;000;000;017;002;000000;0
23;051;999;000;850;1;619;436;017;001;001139;0
34;032;999;000;060;2;000;597;018;001;030887;0
78;999;999;000;000;2;000;000;017;001;004700;1
49;050;999;000;601;2;000;022;047;001;040369;0
72;032;999;000;000;2;000;000;042;001;010700;1
10;210;999;001;000;1;625;000;017;037;000000;1
57;032;022;000;641;2;000;443;039;001;020000;1
80;032;999;000;060;2;000;558;017;001;024991;0
12;615;999;000;000;1;667;000;017;010;000000;1
33;089;032;000;642;2;000;276;017;001;010000;1
54;999;999;000;351;2;000;785;001;001;030000;1
27;900;999;000;172;2;000;736;028;002;030150;1
56;200;999;003;661;1;625;364;337;001;018100;0
15;210;003;001;000;2;000;000;008;001;001000;0
45;022;999;000;880;2;000;176;013;001;043000;0
48;032;999;199;860;2;000;159;017;001;005000;1
04;111;936;000;000;0;000;000;048;001;000000;1
45;615;999;000;112;1;667;073;210;010;047366;0
62;032;142;000;182;2;000;276;017;001;011130;1
12;051;148;000;000;2;000;000;017;001;000000;1
40;142;931;000;510;2;000;022;017;001;034435;0
81;032;999;000;000;1;607;000;110;001;005000;1
70;032;999;000;212;2;000;787;132;001;012400;0
53;720;999;000;112;1;742;225;231;008;040167;1
59;026;032;000;172;2;000;195;042;001;033260;0
34;032;142;000;850;2;000;154;017;001;027800;0
44;114;999;000;000;2;000;000;017;001;000000;1
